years,value,prev_return,exp_return,Sector,Name,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
2022,97.12472763061524,0.1991105977666032,,Utilities,AEP,FY,0.1695747975226298,0.1066552984643126,0.0209304370767742,0.0209304370767742,-0.0727060809452996,-0.0925553319919517,-0.0947580645161289,0.0226159189745552,0.023317954047609,0.0587793132927331,0.3771191958123909,0.2285625194886186,0.2443883746781507,0.2234145970590714,0.2173179877317649,0.316353025168509,0.1898397624119918,0.1944711905686173,0.735325507712106,0.1591154103403155,0.1583973351250636,0.4849092881317716,0.2554547870017694,0.173900432719059,0.700766389711464,0.3263082444254232,0.1754582571341922,0.2940235567834812,0.3163162151233319,0.0661661459563105,0.0415357379426306,0.1020597999394417,0.0,0.0
2018,101.29056990774056,0.2592884741236985,0.1102647906828788,Financial Services,AXP,FY,0.2051626781392847,0.2051626781392847,0.0,0.0,1.5296052631578947,1.6610738255033557,1.663299663299663,-0.0305775764439411,-0.0304740406320541,0.0917359570287695,-0.3404726735598227,-0.3893252123737779,0.917183214142742,0.5463087881757874,0.4344782724092031,0.3892001397663228,0.3206606898195684,-0.0501448461845104,2.4569890890707184,0.6324451137312895,0.564438329160942,1.5377786038846493,0.4451670412143013,0.2583408265148773,1.1350780306756696,0.7822798164681057,0.3184148830978277,-0.0809358204236484,0.0,0.0410854553182563,0.261484195419243,0.0413154598693341,0.0,0.3828908554572271
2019,112.45935339676709,0.1102647906828788,-0.1252903862467014,Financial Services,AXP,FY,0.0797758936982497,0.0797758936982497,0.0,0.0,-0.0234070221066319,0.008827238335435,0.0101137800252844,-0.0327102803738317,-0.0337601862630966,0.1103375804544858,0.5265397536394177,0.5730971128608924,1.5054566737210715,0.6030280720676249,0.5280489989445951,2.012168101412952,0.5654811356832955,0.8677888682118083,3.4762604613186365,0.4495123933360421,0.4083061326215589,1.2521480247427772,0.4041395916305219,0.2641659756434646,1.17090156220591,0.7239903103203443,0.3275278268073917,18.607843137254903,0.0,0.0498298003202511,0.0667464234086037,0.0402613656681241,0.0,0.1113481228668942
2020,98.36927757263184,-0.1252903862467014,0.6366243471558382,Financial Services,AXP,FY,-0.1714803930572137,-0.1714803930572137,-0.4623728243504582,-0.4623728243504582,-0.5361739902352419,-0.52875,-0.528160200250313,-0.0277777777777777,-0.0289156626506024,0.0661844484629294,-0.5898620892018779,-0.6568782848085426,0.9143873919674632,0.3646091430660873,0.1826246174726949,-0.1116423515816842,-0.3676270257663211,-0.5470652403277154,0.1403892053761844,-0.2464622258473154,0.2568581780538302,1.0913651967256406,0.3806828782884509,0.3841318608970994,1.508990092200563,0.5607720518092977,0.2924239490395262,-0.2456140350877192,0.0,-0.0353535353535353,0.0285714285714286,-0.296875,0.0,-0.0429942418426103
2021,160.9935546875,0.6366243471558382,-0.0811675300517295,Financial Services,AXP,FY,0.1743841272480394,0.1743841272480394,0.8723803565842978,0.8723803565842978,1.5709728867623605,1.6631299734748008,1.6578249336870026,-0.0198757763975155,-0.0198511166253101,0.0022820567057557,1.6193883026292255,2.183807439824945,1.1118274952244112,0.5602837215265427,0.139838579466122,1.0873901588367496,1.1057699064964268,0.7792405940017909,1.4384630102614089,0.7623939748464462,0.2634642385392706,0.7477195550773762,0.2689726903797516,0.070802493459587,1.5109247507466927,0.4186195229979744,0.1865262158302031,-0.9372093023255814,0.0,-0.0104712041884816,-0.0240811153358682,-0.0888888888888888,0.0,0.2268752507019655
2022,147.92610549926758,-0.0811675300517295,,Financial Services,AXP,FY,0.2473336479471448,0.2473336479471448,0.0314066154360173,0.0314066154360173,-0.0677419354838709,-0.0179282868525896,-0.0169660678642714,-0.0481622306717363,-0.0481012658227848,0.1354887773944133,0.4393308296346876,0.468041237113402,1.5296467901578212,0.8569305837463846,0.3380920825680861,3.498316468562485,0.8304257051651467,0.7048290073329458,1.5337004178869649,2.2290581369090727,0.2256857700606915,1.0005801153546832,0.6126702773434911,0.1984021304926763,1.6221874160395156,0.4708818830421682,0.213403226078309,20.25333333333333,0.0,0.2063492063492063,0.1938627284832343,0.073170731707317,0.0,-0.1689008042895442
2018,46.63950187281559,-0.0906458475837161,0.0775438785056394,Financial Services,AIG,FY,-0.0490486681353895,-0.0490486681353895,0.0,0.0,0.9990138067061144,0.9984709480122324,0.9984709480122324,-0.0345552189670611,-0.0219437927487561,0.0057434460967085,1.0071054164239954,1.0071054164239954,-0.3731642476120778,0.1181975247457551,0.1658236161459717,-0.9881560589138982,-0.9829337750634466,-0.9693237297006836,0.9999911414331106,-1.0010836822640763,-1.0039530426252412,-0.8432530752919297,-0.0795124164130357,-0.0905009998344248,-0.8975289428669615,5.35141628915939,0.6016282857528591,0.0744535519125683,0.0,-0.0126770767066491,-0.1042292731052741,0.0916561314791403,0.0,0.0214121005819699
2019,50.256109739604746,0.0775438785056394,-0.4763924101607185,Financial Services,AIG,FY,0.048672100419115,0.048672100419115,0.0,0.0,559.0,380.0,375.0,-0.024104117915738,-0.0226660380257771,0.0228985992068367,-16.21311475409836,-76.68852459016394,-0.9199480271547203,0.2552012105141852,0.1745916468483287,-1.007707447516498,-1.3018634008093186,-1.4846259506328745,1.0471968256781456,-0.275750460259216,5.907502066222752,-0.8548232220141583,0.0006232213214475,0.0711696906002964,0.0,1.5985938928106922,0.0304026146756297,-0.0669330669330669,0.0,0.0672379589580148,0.1940373335008656,0.0234510712217718,0.0,-0.0822403784132444
2020,26.31448049545288,-0.4763924101607185,0.9881935289432208,Financial Services,AIG,FY,-0.1195573586118251,-0.1195573586118251,-2.002697690102849,-2.002697690102849,-2.7422341696535244,-2.7704485488126647,-2.794117647058824,-0.008486802120883,-0.0227118793523206,0.0050081787826338,2.118534482758621,1.6179337231968811,-0.9108940278519966,0.1124273188627229,-0.0601259715337597,-0.9903553819813056,-0.4605290174763054,1.1294278181269852,-1.1177087812162338,-4.971643315193706,-0.0262976796289702,-0.8777904920448495,0.1067283047193235,0.0900229882747704,0.0,0.646508245923204,0.0339258440999932,0.1030757251313996,0.0,0.1169705026434872,0.0191095828153667,0.0617821782178217,0.0,-0.0165163406348834
2021,52.31827983856201,0.9881935289432208,-0.0194344144028251,Financial Services,AIG,FY,0.1835352083761034,0.1835352083761034,3.1639482091810995,3.1639482091810995,2.609463397908452,2.631892697466468,2.612518628912072,-0.0172424317509266,-0.0050897628678509,-0.0004328766175767,5.049132947976879,1.2008412197686646,0.7012183068740507,0.2561001332596779,0.1491416934521839,376.8556455995588,2.365148828921793,107.24610201096591,0.1109777346773454,15.12222824407158,1646.4074095242297,0.323644029642272,0.1039962723529569,0.2306292614538764,0.0,0.0351147841554014,0.0275764518165188,0.0949439689402629,0.0,0.0164216743594421,0.0113196509875604,-0.1963819470346885,0.0,0.0469271081467365
2022,51.30150470733643,-0.0194344144028251,,Financial Services,AIG,FY,0.0896983713982846,-0.0875204779801484,0.1172585282461729,0.1172585282461729,0.0945888368129527,0.2018264840182649,0.2024029574861367,-0.0886076542924937,-0.0889634341728386,-0.0024354865908815,-0.3299888517279821,-0.3299888517279821,0.8689677263479748,0.353335140894142,0.2786105355686419,1.4799140835742373,1.5856673514870094,6.104747469401104,5.476760665203785,3.0186159118906186,2.456116496676687,-0.1155233086007848,-0.2664222968672595,-0.3141465133817803,0.0,0.0309612592805369,0.0021265098435602,0.0672092835844951,0.0,-0.1165519231285396,-0.3345399024833897,-0.0989291516095879,0.0,0.046075085324232
2018,131.9515918932463,0.0575863853782367,0.5563405387589717,Real Estate,AMT,FY,0.1164783385104818,0.1421656935732424,-0.0467373899119295,-0.0467373899119295,-0.0020179191218015,0.0371747211895911,0.0374531835205992,0.0266826412194842,0.02611145086266,0.1229063235386789,0.2812072737216297,0.3360508953817153,3.2053201128712248,0.9890016067311368,0.4858548787453594,3.365996332422668,1.1064471886503788,0.6361543393472565,2.2069721626003176,1.01522002367121,0.7197903875078826,0.6066979523429366,0.3567961403020676,-0.2355542273374248,0.0,1.775126296004351,0.6080380156399287,-0.0208546011375236,0.0,-0.0061389220907861,-0.1672804405856498,0.0472553959148927,0.0,0.1510204081632653
2019,205.3616116172389,0.5563405387589717,0.1242522834965995,Real Estate,AMT,FY,0.0188438327441835,0.019231134674952,0.4112335958005249,0.4112335958005249,0.5268521514073116,0.5304659498207883,0.5306859205776174,0.0061714421550206,0.0057793096442116,0.1868056143690101,0.0011471867246485,-0.0260308278367606,2.959833211600808,0.655049458660324,0.2593090362263143,3.0133928869182407,0.5737347369357161,0.3341007511424831,5.894903523116225,1.048627212587775,0.8971623482630241,0.3734654125708693,0.1446710888549748,-0.2816136004260835,0.0,2.4113976637039256,0.5512375846176453,-0.3115877271373249,0.0,0.2966095533528827,-0.0584148996755523,0.4678850089083596,0.0,-0.0038188761593016
2020,230.87826080322264,0.1242522834965995,0.201121250543848,Real Estate,AMT,FY,0.0608419191852565,0.0840495944812156,0.0740589198036006,0.0740589198036006,-0.104460218243458,-0.1077283372365338,-0.1061320754716981,0.0029865255416123,0.0013108210542007,0.1992879154722012,0.0343228694771625,0.0320139064933183,2.662532882381703,0.5913569410994665,0.1646764403643525,2.4375633311090863,0.6788474748063735,0.2804721871135567,3.0990651538645264,1.3301844519682229,0.3170471023696647,0.0571238593535149,-0.4189005920002033,-0.3670017412482707,0.0,1.288755291656962,0.5982568602468306,0.1068801384681955,0.4986979166666667,0.1035451945721655,-0.1926828618358145,0.1819525246053644,0.0,0.0661281489594742
2021,277.31278533935546,0.201121250543848,-0.1487962836871965,Real Estate,AMT,FY,0.1635764471802524,0.1480143783430507,0.0846753246753246,0.0846753246753246,0.5188098899798887,0.4934383202099738,0.4934036939313984,0.0177125597331169,0.0161173179348313,0.1572839270333617,0.2417941979698047,0.2082675369337123,2.3561104830452506,0.5228519409288346,0.2245062205556166,2.623125462095608,0.678704093703053,0.2520205736072082,4.676295625343441,1.527973769832467,1.0220554697590682,0.3547520315890201,-0.2926267472986452,-0.0728497706712161,13.447760368592984,1.152988438385009,0.6471872469340061,0.4247458952306489,2.417897480451781,0.47962568939418,0.2196812863278187,0.4166725684929641,0.0,0.0422499036856299
2022,236.04967346191407,-0.1487962836871965,,Real Estate,AMT,FY,0.1447274204063311,0.1157170893945976,-0.2489463601532567,-0.2489463601532567,-0.3123028391167192,-0.3268892794376098,-0.3250883392226149,0.022195004186065,0.0208606334961415,0.1331069610256016,-0.2331376169630075,-0.4706668215613382,2.185722842024957,0.491225803091938,0.3542339379886348,1.2353356035395662,0.1721368578017368,-0.0560060704244306,1.3700959922924656,0.3223397911900513,-0.1035387043654364,0.3339936061772731,-0.1716934114203349,0.0564106541672974,5.327738970042103,1.095836532461751,0.5726579930327091,0.0403347509946494,-0.7145399084900864,-0.0385388600887993,0.0728579903475295,-0.0953226966309418,0.0,0.1980039428289798
2018,81.63583574796978,0.1027863234145134,0.4257617239639817,Utilities,AWK,FY,0.0247244563598451,-0.0090955027791814,-0.1141479099678456,-0.1141479099678456,0.3309859154929577,0.3221757322175732,0.3235294117647059,0.0112359550561797,0.0055865921787709,0.0915417147251056,-0.0434782608695652,-3.704918032786885,0.3081905437870191,0.1710507926683906,0.082902465618515,1.230740769583225,0.5278128284841357,0.1690415606446141,1.895941029940205,0.5168391719745222,0.1845588235294117,0.2616165020083185,0.2252591219470556,0.154965779802381,3.42583829868429,1.1085709081446786,0.3273128777312876,0.006198347107438,0.0,0.0893645416281695,0.0768513360156813,0.1149410392639626,0.0,0.0
2019,116.39324991326583,0.4257617239639817,0.165707791836478,Utilities,AWK,FY,0.0494186046511627,0.0535441101478837,0.0617059891107078,0.0617059891107078,0.0952380952380952,0.0886075949367087,0.0888888888888889,0.0055555555555555,0.0055555555555555,0.100469353469925,-0.0021645021645021,-0.3066202090592334,0.3741898015738572,0.1848183542552896,0.0751561919613425,1.1553445964809017,0.2456745163650657,0.0658913386099516,3.4753433930762765,0.450584381183034,0.3049298767530811,0.4198066480968195,0.2306917033523499,0.1536119128643095,1.3881443675764862,0.6125471060141511,0.3300734531445143,-0.0431211498973305,0.073170731707317,0.0687461716062762,0.0380597408666421,0.109019060901906,0.0,0.0
2020,135.68051834106444,0.165707791836478,0.2920783497363284,Utilities,AWK,FY,0.0462603878116343,0.0430784123910939,0.0666666666666666,0.0666666666666666,0.1417069243156199,0.1366279069767442,0.1399416909620991,0.0,0.005524861878453,0.1019830028328612,0.0310918293564714,-0.3386666666666666,0.3459391456216455,0.1824201308547534,0.1064634465460972,0.777461509718256,0.1961349397138693,-0.0321845128474961,1.5570352404651748,0.4730372812108269,0.6367338469120433,0.5086374887806694,0.2641483626209008,0.1786495124065723,1.4999571577932331,0.6096303659354123,0.3237110248714371,0.130901287553648,0.0681818181818181,0.0918790230138435,0.0544028753471654,0.1549989520016768,0.0,0.0
2021,175.3098602294922,0.2920783497363284,-0.1745211398936401,Utilities,AWK,FY,0.0405083399523431,-0.0009280742459396,-0.0416666666666666,-0.0416666666666666,0.7813822284908322,0.7800511508951405,0.7774936061381074,0.005524861878453,0.0,0.0942117008955054,0.0105189340813464,0.1394422310756972,0.4212160373790478,0.1640297921339714,0.129887554306159,0.7188062118185816,0.1044903372489579,0.0282574568288854,2.933238669486824,1.6394054663285431,1.2030350601779174,0.6594524364867808,0.3678812563442691,0.2308666776606751,1.6142767688109936,0.6038061555302936,0.3269489131558098,-0.0151802656546489,0.2127659574468085,0.0528547201808931,0.1245585836537185,0.0037201705834316,0.0,0.0
2022,144.71458358764647,-0.1745211398936401,,Utilities,AWK,FY,-0.0351145038167938,0.02322340919647,0.06438127090301,0.06438127090301,-0.3507521773555028,-0.3520114942528736,-0.3510791366906475,0.0,0.0,0.0911214953271028,-0.231089521165857,-2.037037037037037,0.2778597503555611,0.1047540484537803,0.0446439986606192,0.124093654812639,-0.2521405440660099,-0.2032450557396327,1.2201580082720644,0.8825775163803334,0.3131956610217479,0.6778885394239361,0.3972001999857152,0.249915172231787,1.1209985817591963,0.5804022966652725,0.3156772406064191,0.3930635838150289,0.7192982456140351,0.0656567593480345,0.0541244176486707,0.1256553968540951,0.0,0.0
2018,131.4687869423314,0.063380411945745,0.0067053788868525,Financial Services,AMP,FY,0.0703105590062111,0.0703105590062111,0.0,0.0,0.4175675675675676,0.5010416666666667,0.5042372881355932,-0.0551589876703439,-0.0574345883854499,0.0907124952440635,0.5267489711934157,0.5821962313190383,1.7762724057310713,0.6061256641844353,0.3219976130426951,0.992132867132867,1.6571734716896007,0.2600696105993539,85.7875939849624,1.194886073446793,0.676169780923302,0.3890533228506681,-0.0480179000686813,-0.0337416843929245,4.434065934065933,0.7610369680195117,0.3579729410374571,0.0691443388072601,0.0,-0.0949345629619583,-0.0139675679438935,-0.0902870176772476,0.0,0.0555038759689922
2019,132.35033497057464,0.0067053788868525,0.0982103038819608,Financial Services,AMP,FY,-0.0131538223460229,-0.0131538223460229,0.0,0.0,-0.0977121067683508,-0.0201249132546843,-0.0197183098591548,-0.0789835164835164,-0.0792146242383209,0.0814653685969705,-0.098575279168271,-0.0973305954825462,1.9513374330781856,0.4820036902320442,0.3478041525395994,4.360981589564298,0.3942411376353371,0.4729169527878322,3.7354229799153487,0.6705923644418281,0.7865645824182185,0.1158451328027864,0.0075709427072032,0.1291550460250886,4.550499263381895,0.6903929167848253,0.3048437040254444,0.1657235246564268,0.0,0.1375440173821832,0.1131534122603192,0.029251984956122,0.0,0.0424500587544065
2020,145.34850158691407,0.0982103038819608,0.7944943264959325,Financial Services,AMP,FY,-0.0670377920652344,-0.0670377920652344,-0.1852003270645952,-0.1852003270645952,-0.1896460644479662,-0.1225212464589234,-0.1235632183908046,-0.0768083519761372,-0.075735294117647,0.0681542810985461,0.9747970952584366,1.0363967242948136,1.462084842318228,0.4314787865144735,0.2266066620509269,3.722208989493238,1.6380754465261536,2.382996697751679,1.9067284126336623,0.4413804016639122,0.2901661354407719,0.137115321087098,0.1931462085906928,0.2175635012424711,1.9183599082263167,0.5686921326454392,0.2599603854847679,0.0866851595006934,0.0,0.0925718576283689,0.1092907693223068,0.0036540803897685,0.0,0.0115541778216147
2021,260.8270614624024,0.7944943264959325,0.0243753170162781,Financial Services,AMP,FY,-0.995125640810152,-0.995125640810152,0.7767185148018063,0.7767185148018063,0.7992177314211213,0.8991121872477805,0.8852459016393444,-0.104515266558966,-0.1180508353221957,0.1481703436010728,-0.2807700627298291,-0.283958891867739,-0.987665291644111,-0.9925859020739536,-0.9941059530865723,2.324238760615765,1.5305705157032456,0.6815208010428793,4.585412409345204,2.1508456947402825,0.7277708488644491,0.2071277649188157,0.3553615884342685,0.3361543061099248,4.248599975226842,0.6002904186833541,0.3263340752340757,1.070453095086152,0.0,0.0608621739418746,0.0820720879948891,0.0509708737864077,0.0,0.1770441565677671
2022,267.18480377197267,0.0243753170162781,,Financial Services,AMP,FY,245.05172413793105,245.05172413793105,-0.0454673820954532,-0.0454673820954532,-0.0728260869565217,-0.0191245218869529,0.0034782608695651,-0.0503515167325284,-0.0503515167325284,0.1004174735689875,0.3254135338345865,0.3182527301092043,1.8897245629061536,0.7299286672216634,0.4252631658323542,5.082941274619584,2.792273626612526,1.3978869536726215,4.166090195370346,1.5308680272267974,0.721895297260161,-0.1745027939710651,-0.1182967756278133,-0.1967028848354044,2.637043462281334,0.5919180013815561,0.349577373957927,-0.0260756996671187,0.0,-0.0995061910796174,-0.330771213537686,0.0363741339491916,0.0,0.0231952662721893
